timestamp,ip,url,method,status,response_time,user_agent
2024/01/01 08:19:12,96.12.241.102,/profile,PATCH,500,1714,Mozilla/5.0
2024-01-01 03:55:03,35.38.126.162,/LOGIN,GET,401,707,python-requests/2.31
2024-01-01 08:39:20,16.122.145.123,/admin,OPTIONS,400,56,Mozilla/4.0
2024-01-01 18:58:03,212.222.251.68,/settings,PATCH,301,926,python-requests/2.31
2024/01/01 16:48:05,124.159.131.241,/logout,PUT,FAILED,1587,curl/7.68.0
2024-01-01 12:55:24,199.28.220.179,/search?q=test,OPTIONS,403,473,python-requests/2.31
2024/01/01 19:14:25,188.128.145.56,/profile,PUT,201,880,Mozilla/5.0
2024/01/01 02:44:55,16.169.230.124,/admin,PATCH,200,829,Mozilla/5.0
2024/01/01 21:42:25,22.224.234.146,/admin,GET,502,1268,Mozilla/5.0
2024-01-01 18:10:10,173.64.221.13,/home,OPTIONS,400,701,curl/7.68.0
2024/01/01 01:09:42,186.223.210.60,/login,DELETE,404,624,
2024-01-01 22:27:53,28.218.43.137,/settings,POST,400,681,Go-http-client/1.1
2024-01-01 08:11:45,115.43.4.174,/profile,POST,302,1312,
2024/01/01 13:23:00,110.90.190.240,/home,POST,200,1891,
2024-01-01 00:38:47,80.103.133.93,/api/data,GET,FAILED,1400,curl/7.68.0
2024-01-01 07:57:47,137.143.126.157,/search?q=Test,POST,FAILED,1720,Go-http-client/1.1
2024/01/01 04:00:55,161.135.4.110,/settings,OPTIONS,403,1898,
2024-01-01 07:08:31,147.136.93.44,/home,OPTIONS,201,293,
2024-01-01 08:26:46,119.247.226.229,/login,OPTIONS,404,323,python-requests/2.31
2024-01-01 04:41:20,55.5.76.142,/home,GET,FAILED,1843,Mozilla/5.0
2024-01-01 23:15:37,205.163.238.132,/settings,DELETE,FAILED,270,Go-http-client/1.1
2024-01-01 20:31:33,104.40.121.68,/Login,POST,200,943,
2024/01/01 07:55:40,227.88.145.91,/profile,POST,502,276,
2024-01-01 20:56:09,196.157.234.112,/settings,PATCH,502,272,Go-http-client/1.1
2024/01/01 22:00:49,84.170.72.56,/admin,GET,403,51,Mozilla/4.0
2024-01-01 16:15:57,70.100.174.247,/login,PUT,400,1539,Mozilla/5.0
2024-01-01 06:23:23,49.89.2.239,/login,OPTIONS,200,56,
2024/01/01 16:24:14,17.142.46.170,/search?q=test,OPTIONS,FAILED,1742,
2024-01-01 00:41:49,204.197.199.34,/api/data,POST,301,1193,Go-http-client/1.1
2024-01-01 05:26:32,135.155.159.58,/settings,PATCH,FAILED,155,python-requests/2.31
2024-01-01 18:34:43,237.142.168.185,/api/data,DELETE,302,727,
2024/01/01 11:12:13,219.37.17.238,/home,OPTIONS,FAILED,756,Go-http-client/1.1
2024/01/01 11:26:01,175.65.192.57,/settings,PUT,502,1078,
2024/01/01 06:14:26,173.218.229.92,/search?q=Test,OPTIONS,403,884,curl/7.68.0
2024/01/01 12:14:50,90.228.160.23,/login,OPTIONS,301,761,curl/7.68.0
2024/01/01 11:46:55,85.89.31.98,/config,OPTIONS,401,1321,
2024/01/01 18:50:56,197.165.44.212,/search?q=Test,PATCH,404,1609,Mozilla/5.0
2024/01/01 08:41:52,207.248.11.30,/LOGIN,POST,502,524,Mozilla/4.0
2024-01-01 12:54:07,244.51.10.160,/search?q=Test,PATCH,403,426,Go-http-client/1.1
2024-01-01 14:59:44,20.85.15.244,/Login,OPTIONS,502,14,
2024-01-01 04:15:43,43.246.8.78,/login,OPTIONS,401,1019,curl/7.68.0
2024/01/01 06:18:00,215.105.244.107,/api/data ,PATCH,401,830,Mozilla/4.0
2024-01-01 20:05:08,38.121.24.208,/Login,DELETE,200,1833,
2024-01-01 07:17:27,139.208.145.229,/search?q=test,PUT,502,1903,
2024/01/01 02:11:45,111.146.227.196,/LOGIN,PUT,401,498,
2024/01/01 07:49:35,146.203.151.246,/weird☃path,PUT,200,1531,python-requests/2.31
2024/01/01 07:31:06,222.54.142.148,/search?q=test,OPTIONS,400,758,
2024-01-01 15:35:14,248.49.186.249,/search?q=test,PATCH,401,1127,Mozilla/4.0
2024/01/01 22:10:55,135.207.178.208,/config,GET,301,407,curl/7.68.0
2024/01/01 13:37:35,89.90.97.83,/LOGIN,PATCH,302,978,Mozilla/5.0
2024-01-01 08:47:08,206.222.166.176,/search?q=Test,OPTIONS,401,1982,Go-http-client/1.1
2024/01/01 08:22:54,202.69.122.152,/login,PATCH,404,303,python-requests/2.31
2024-01-01 08:12:38,7.33.73.117,/api/data,PUT,200,154,
2024/01/01 01:08:31,144.72.76.183,/api/data,DELETE,201,1178,python-requests/2.31
2024/01/01 21:31:11,84.56.47.120,/Login,PATCH,404,1222,Mozilla/5.0
2024/01/01 15:28:56,8.112.199.93,/weird☃path,POST,FAILED,1096,Mozilla/5.0
2024/01/01 06:50:54,32.196.191.217,/search?q=Test,OPTIONS,502,370,
2024/01/01 03:18:59,165.223.149.157,/settings,POST,301,751,
2024/01/01 09:57:54,103.124.115.190,/api/data,POST,201,316,python-requests/2.31
2024-01-01 02:02:54,120.78.248.155,/search?q=test,PATCH,404,1971,Go-http-client/1.1
2024-01-01 11:59:46,114.148.186.156,/logout,OPTIONS,404,1749,curl/7.68.0
2024/01/01 16:23:54,190.59.94.161,/profile,PUT,401,1548,Go-http-client/1.1
2024/01/01 09:00:35,255.226.149.240,/settings,PATCH,502,218,Mozilla/4.0
2024/01/01 16:35:00,138.168.33.90,/api/data ,PATCH,FAILED,522,curl/7.68.0
2024/01/01 00:20:34,150.246.250.95,/admin,PUT,403,634,Mozilla/4.0
2024/01/01 19:04:19,132.206.88.164,/weird☃path,GET,200,1286,Mozilla/4.0
2024-01-01 13:19:55,140.141.82.238,/LOGIN,PUT,200,255,curl/7.68.0
2024-01-01 20:36:57,45.191.50.35,/profile,OPTIONS,301,1928,curl/7.68.0
2024/01/01 07:22:47,186.230.109.156,/home,POST,502,832,python-requests/2.31
2024/01/01 10:41:46,207.133.1.227,/login,GET,200,602,
2024-01-01 09:23:39,227.196.15.231,/logout,OPTIONS,400,1274,Mozilla/5.0
2024-01-01 19:41:09,209.145.176.238,/profile,OPTIONS,401,205,Mozilla/4.0
2024/01/01 23:17:56,117.150.71.120,/settings,POST,403,1700,Go-http-client/1.1
2024-01-01 01:28:45,58.146.166.24,/config,OPTIONS,301,1339,Mozilla/5.0
2024/01/01 11:40:37,10.172.207.250,/weird☃path,OPTIONS,200,588,python-requests/2.31
2024-01-01 23:56:36,200.196.197.139,/profile,DELETE,500,272,
2024/01/01 22:50:32,248.132.192.79,/weird☃path,GET,FAILED,712,Go-http-client/1.1
2024-01-01 13:47:13,5.39.196.15,/logout,OPTIONS,404,1720,python-requests/2.31
2024-01-01 07:59:47,149.57.254.71,/LOGIN,PATCH,200,1833,Go-http-client/1.1
2024/01/01 14:03:35,254.136.116.55,/api/data ,PUT,301,1743,Mozilla/4.0
2024/01/01 18:26:31,216.95.249.128,/Login,OPTIONS,502,207,python-requests/2.31
2024-01-01 02:23:14,93.187.85.247,/api/data ,OPTIONS,502,1187,python-requests/2.31
2024/01/01 12:03:14,255.59.245.110,/profile,GET,400,1797,
2024/01/01 06:17:55,192.47.7.1,/config,PUT,302,1024,Go-http-client/1.1
2024-01-01 06:14:29,21.153.53.31,/Login,PUT,401,1014,Go-http-client/1.1
2024-01-01 14:54:51,163.94.216.194,/config,PUT,302,983,Mozilla/4.0
2024/01/01 11:03:23,29.211.228.125,/settings,OPTIONS,201,1126,python-requests/2.31
2024/01/01 21:51:18,204.94.232.21,/search?q=test,DELETE,FAILED,1369,curl/7.68.0
2024/01/01 22:54:10,187.102.107.7,/admin,PATCH,502,1771,Mozilla/5.0
2024-01-01 14:03:18,166.98.36.217,/search?q=test,OPTIONS,301,1792,Mozilla/5.0
2024/01/01 05:08:31,237.165.205.83,/login,PATCH,302,497,python-requests/2.31
2024-01-01 22:05:45,213.99.137.3,/LOGIN,DELETE,401,592,Mozilla/4.0
2024/01/01 00:15:20,198.195.212.1,/Login,OPTIONS,301,204,
2024-01-01 07:15:19,239.176.109.251,/home,DELETE,400,1592,python-requests/2.31
2024-01-01 17:49:39,213.151.109.2,/logout,DELETE,502,205,
2024-01-01 11:03:20,215.66.207.10,/LOGIN,PATCH,404,1029,
2024-01-01 05:53:15,81.98.233.193,/home,OPTIONS,401,25,
2024-01-01 08:05:50,232.50.40.219,/settings,PUT,FAILED,1228,
2024-01-01 03:43:07,36.27.15.230,/admin,GET,200,1154,Mozilla/4.0
2024-01-01 07:59:55,23.102.82.223,/search?q=Test,DELETE,401,1330,Mozilla/4.0
2024/01/01 19:43:51,38.220.216.181,/weird☃path,DELETE,FAILED,334,Go-http-client/1.1
2024/01/01 15:29:28,143.218.214.207,/Login,PATCH,500,1988,
2024/01/01 02:35:09,14.15.166.87,/profile,GET,302,150,Go-http-client/1.1
2024-01-01 05:12:33,162.242.88.124,/api/data,POST,404,1276,Mozilla/4.0
2024/01/01 04:51:54,250.191.186.171,/settings,PUT,FAILED,75,Go-http-client/1.1
2024/01/01 18:02:54,22.100.53.100,/weird☃path,GET,400,101,Go-http-client/1.1
2024/01/01 09:51:25,97.137.55.85,/logout,OPTIONS,200,221,Mozilla/5.0
2024/01/01 15:47:18,92.222.125.194,/Login,GET,201,533,python-requests/2.31
2024/01/01 01:37:19,75.109.74.116,/api/data,PUT,201,1362,Mozilla/5.0
2024-01-01 18:11:46,23.203.151.239,/profile,DELETE,400,1515,Go-http-client/1.1
2024/01/01 16:57:54,150.138.122.107,/login,GET,403,463,Mozilla/5.0
2024-01-01 07:09:33,177.216.60.155,/LOGIN,DELETE,401,1865,Go-http-client/1.1
2024-01-01 14:34:20,204.198.83.75,/search?q=Test,DELETE,404,1452,Go-http-client/1.1
2024-01-01 12:59:39,210.109.48.136,/logout,PATCH,502,292,Mozilla/4.0
2024-01-01 14:27:40,198.34.232.175,/Login,PATCH,404,1803,Mozilla/4.0
2024-01-01 11:19:58,229.22.154.239,/api/data,OPTIONS,403,1474,Mozilla/5.0
2024/01/01 15:34:57,197.35.171.88,/Login,GET,201,1408,
2024-01-01 08:24:04,129.107.79.4,/search?q=Test,OPTIONS,404,1705,Mozilla/5.0
2024-01-01 10:38:17,87.48.218.105,/login,PUT,FAILED,1592,curl/7.68.0
2024/01/01 08:31:17,75.212.4.69,/weird☃path,DELETE,201,1193,curl/7.68.0
2024/01/01 20:44:22,249.198.247.110,/home,PUT,404,1880,Mozilla/4.0
2024/01/01 07:15:18,172.198.144.54,/admin,OPTIONS,404,152,Mozilla/5.0
2024/01/01 21:53:43,91.223.178.61,/api/data ,OPTIONS,200,325,python-requests/2.31
2024-01-01 00:40:52,143.16.114.124,/login,PUT,FAILED,790,curl/7.68.0
2024/01/01 00:41:00,9.245.12.219,/profile,GET,400,1572,Mozilla/4.0
2024/01/01 06:22:52,3.10.216.206,/profile,GET,404,224,python-requests/2.31
2024/01/01 19:13:54,39.104.88.181,/config,PATCH,500,477,
2024/01/01 16:03:26,137.230.44.67,/weird☃path,DELETE,201,236,Mozilla/5.0
2024-01-01 13:03:21,46.164.31.77,/admin,GET,301,1610,Go-http-client/1.1
2024/01/01 17:53:52,30.150.84.178,/LOGIN,OPTIONS,500,1297,Mozilla/5.0
2024/01/01 17:34:42,6.162.123.123,/Login,DELETE,200,618,Go-http-client/1.1
2024-01-01 23:33:07,150.111.164.43,/api/data ,POST,401,1055,Mozilla/5.0
2024-01-01 00:36:10,53.53.46.5,/weird☃path,OPTIONS,FAILED,1981,python-requests/2.31
2024-01-01 23:53:36,176.29.38.88,/LOGIN,OPTIONS,400,472,curl/7.68.0
2024-01-01 20:20:31,231.165.95.159,/weird☃path,OPTIONS,302,864,curl/7.68.0
2024-01-01 08:00:40,215.77.86.3,/profile,PATCH,500,1815,python-requests/2.31
2024/01/01 03:25:45,198.213.136.204,/LOGIN,POST,FAILED,770,Mozilla/4.0
2024-01-01 23:51:05,208.240.215.173,/admin,POST,FAILED,721,Mozilla/4.0
2024/01/01 01:36:18,109.92.238.181,/settings,DELETE,201,1973,
2024/01/01 23:46:23,19.42.23.217,/search?q=Test,PATCH,200,1463,
2024/01/01 07:14:38,216.118.86.174,/api/data ,GET,200,1738,python-requests/2.31
2024-01-01 22:21:52,249.176.195.107,/weird☃path,PATCH,502,1209,curl/7.68.0
2024-01-01 02:01:57,68.58.5.223,/logout,PATCH,302,626,Go-http-client/1.1
2024-01-01 11:36:11,12.47.239.230,/api/data,DELETE,201,1897,curl/7.68.0
2024/01/01 00:35:21,255.108.67.183,/weird☃path,GET,302,1978,Mozilla/5.0
2024/01/01 03:37:48,188.220.222.23,/weird☃path,POST,302,1816,python-requests/2.31
2024-01-01 13:27:24,228.115.221.79,/api/data ,OPTIONS,502,1719,Mozilla/4.0
2024-01-01 23:34:31,248.99.71.42,/Login,POST,403,1502,
2024-01-01 01:26:13,140.130.136.188,/Login,PUT,404,48,curl/7.68.0
2024-01-01 15:54:18,214.84.9.240,/api/data,POST,404,351,Mozilla/5.0
2024/01/01 03:05:07,253.80.145.53,/settings,PUT,404,490,Mozilla/4.0
2024-01-01 14:06:19,183.2.91.63,/search?q=Test,PATCH,301,1939,
2024-01-01 12:50:55,77.36.93.103,/weird☃path,OPTIONS,401,1978,
2024/01/01 06:09:32,151.62.56.232,/login,DELETE,302,1498,Mozilla/4.0
2024/01/01 12:21:32,66.241.52.12,/home,GET,502,1171,Mozilla/4.0
2024/01/01 01:31:49,211.103.66.252,/logout,PATCH,302,158,python-requests/2.31
2024-01-01 01:16:48,119.140.180.254,/LOGIN,GET,404,1837,Go-http-client/1.1
2024/01/01 23:20:06,180.223.225.252,/profile,PUT,201,1749,
2024-01-01 18:48:16,43.118.173.145,/admin,GET,502,598,Mozilla/5.0
2024-01-01 12:25:57,250.6.29.16,/search?q=Test,PATCH,403,1968,curl/7.68.0
2024/01/01 20:26:10,25.195.126.109,/weird☃path,PATCH,404,141,Mozilla/4.0
2024/01/01 23:29:31,29.222.60.177,/settings,GET,500,802,Mozilla/4.0
2024-01-01 07:32:00,143.232.168.172,/LOGIN,GET,403,763,Mozilla/4.0
2024-01-01 14:30:55,203.68.76.102,/settings,PATCH,301,1237,Go-http-client/1.1
2024/01/01 06:26:05,70.247.181.67,/api/data ,DELETE,404,580,Mozilla/4.0
2024/01/01 16:25:31,96.19.104.124,/search?q=Test,PUT,201,1116,curl/7.68.0
2024/01/01 19:34:33,21.216.132.190,/api/data,PATCH,301,1003,
2024/01/01 01:03:04,227.63.234.6,/home,PATCH,302,553,Mozilla/4.0
2024/01/01 11:23:24,168.186.137.66,/LOGIN,OPTIONS,201,1856,Mozilla/5.0
2024/01/01 17:47:13,120.93.171.26,/settings,DELETE,403,179,
2024-01-01 05:45:40,156.43.78.82,/admin,PATCH,301,1281,Mozilla/4.0
2024/01/01 03:10:11,80.133.114.134,/api/data,DELETE,FAILED,633,
2024/01/01 11:00:15,108.178.187.32,/settings,DELETE,FAILED,1084,Mozilla/4.0
2024/01/01 12:04:16,242.174.4.22,/logout,DELETE,201,1543,
2024/01/01 19:15:06,77.44.116.117,/LOGIN,DELETE,502,1781,Mozilla/4.0
2024/01/01 21:42:16,26.80.86.39,/settings,PATCH,FAILED,866,Go-http-client/1.1
2024-01-01 21:26:43,240.127.252.35,/logout,OPTIONS,200,1768,
2024-01-01 00:47:34,251.145.232.11,/search?q=test,DELETE,401,39,
2024-01-01 18:14:40,192.45.224.50,/weird☃path,GET,403,1249,
2024-01-01 20:39:36,6.252.252.130,/Login,DELETE,401,464,
2024/01/01 02:41:18,194.33.93.158,/api/data,DELETE,301,1725,Go-http-client/1.1
2024/01/01 12:19:46,149.109.95.218,/weird☃path,DELETE,404,288,
2024/01/01 03:31:41,60.59.91.172,/logout,PATCH,301,1035,Mozilla/4.0
2024/01/01 10:32:25,32.81.91.34,/login,OPTIONS,FAILED,380,
2024-01-01 12:13:19,126.62.198.114,/LOGIN,PATCH,400,440,
2024/01/01 20:03:39,41.162.193.108,/search?q=test,GET,301,1330,
2024/01/01 18:15:45,25.204.33.35,/search?q=test,POST,302,14,curl/7.68.0
2024-01-01 16:07:46,207.31.33.67,/Login,PUT,201,259,Mozilla/4.0
2024/01/01 02:04:26,9.141.63.2,/search?q=test,OPTIONS,401,1559,python-requests/2.31
2024-01-01 11:39:16,25.252.29.233,/login,PUT,404,1788,curl/7.68.0
2024/01/01 13:53:52,44.28.110.254,/logout,OPTIONS,401,1871,Mozilla/4.0
2024/01/01 19:42:10,41.121.123.88,/home,DELETE,302,1599,python-requests/2.31
2024-01-01 10:34:07,224.63.147.187,/admin,GET,200,248,curl/7.68.0
2024-01-01 21:49:39,122.200.253.133,/Login,PATCH,400,197,Mozilla/5.0
2024/01/01 20:30:47,116.143.73.206,/search?q=test,DELETE,FAILED,336,Go-http-client/1.1
2024-01-01 12:21:21,194.13.67.42,/LOGIN,POST,500,1096,Mozilla/5.0
2024/01/01 22:45:33,120.9.61.39,/api/data,POST,301,152,
2024/01/01 23:46:10,157.247.238.41,/Login,PUT,FAILED,384,curl/7.68.0
2024-01-01 04:56:41,9.223.144.33,/logout,DELETE,404,1740,Mozilla/4.0
2024/01/01 04:16:39,87.64.12.120,/LOGIN,DELETE,403,763,
2024-01-01 16:18:18,221.197.38.100,/search?q=test,PATCH,404,1457,Mozilla/4.0
2024-01-01 03:36:16,105.115.187.208,/logout,PUT,FAILED,1211,curl/7.68.0
2024/01/01 12:53:13,141.175.72.92,/login,PATCH,401,327,Mozilla/4.0
2024-01-01 09:23:18,39.158.37.253,/search?q=test,PATCH,201,1768,
2024-01-01 00:49:47,172.87.95.147,/api/data ,GET,FAILED,1047,Mozilla/5.0
2024-01-01 14:44:48,61.190.224.140,/search?q=test,GET,201,460,
2024-01-01 08:03:04,46.146.42.115,/profile,POST,201,605,Mozilla/5.0
2024-01-01 04:13:15,204.80.62.148,/api/data ,PUT,404,373,
2024-01-01 22:16:42,247.184.196.232,/api/data,OPTIONS,FAILED,1965,python-requests/2.31
2024-01-01 10:51:49,129.51.201.156,/login,POST,404,533,Mozilla/5.0
2024/01/01 18:57:24,3.7.168.182,/Login,PATCH,403,1146,Go-http-client/1.1
2024/01/01 02:58:05,57.109.182.8,/search?q=test,GET,201,1516,curl/7.68.0
2024/01/01 09:17:17,67.100.144.209,/weird☃path,PUT,500,1846,python-requests/2.31
2024/01/01 16:09:45,186.28.247.224,/settings,PUT,201,1056,
2024/01/01 14:04:26,18.193.58.4,/login,PUT,401,1745,Mozilla/5.0
2024/01/01 22:03:11,249.4.143.156,/home,POST,201,787,curl/7.68.0
2024/01/01 16:14:57,255.163.177.149,/weird☃path,OPTIONS,301,1442,Go-http-client/1.1
2024/01/01 13:52:00,152.158.103.110,/settings,PUT,302,1959,
2024/01/01 08:03:44,156.219.201.162,/login,PATCH,502,819,python-requests/2.31
2024-01-01 11:34:26,251.121.136.51,/login,OPTIONS,500,1670,python-requests/2.31
2024/01/01 02:31:04,9.36.143.218,/weird☃path,POST,302,610,Go-http-client/1.1
2024/01/01 08:06:50,142.102.81.250,/home,PATCH,200,1547,curl/7.68.0
2024-01-01 19:31:55,164.137.142.103,/api/data ,POST,502,217,
2024/01/01 11:24:01,4.79.144.67,/search?q=Test,PATCH,500,203,python-requests/2.31
2024/01/01 20:32:49,184.164.180.127,/search?q=Test,PUT,400,99,
2024/01/01 23:28:08,118.200.199.6,/logout,DELETE,201,1043,Go-http-client/1.1
2024-01-01 06:31:11,99.65.74.42,/search?q=test,POST,404,653,
2024-01-01 10:14:03,25.202.160.176,/admin,DELETE,301,207,python-requests/2.31
2024-01-01 18:56:26,201.212.122.106,/logout,PUT,401,623,Mozilla/4.0
2024-01-01 21:06:19,207.159.232.9,/api/data ,POST,400,1521,
2024-01-01 04:28:40,213.132.41.22,/api/data,PUT,400,866,
2024/01/01 10:53:10,233.216.5.214,/logout,DELETE,201,1822,Mozilla/5.0
2024-01-01 18:42:19,120.251.160.123,/admin,DELETE,400,1571,
2024-01-01 03:51:59,133.34.201.133,/api/data ,DELETE,401,297,
2024/01/01 02:33:32,157.236.62.152,/profile,PUT,403,873,Mozilla/5.0
2024/01/01 11:38:21,187.21.93.181,/logout,PATCH,201,1710,
2024-01-01 18:32:35,53.194.181.133,/profile,PUT,302,1675,python-requests/2.31
2024-01-01 10:06:45,231.160.163.120,/admin,PATCH,404,477,Go-http-client/1.1
2024-01-01 07:28:11,247.87.241.163,/home,GET,500,586,
2024/01/01 20:04:33,191.97.100.204,/Login,POST,302,223,curl/7.68.0
2024-01-01 01:05:06,148.45.49.161,/profile,GET,FAILED,601,python-requests/2.31
2024/01/01 00:16:17,196.42.218.21,/admin,OPTIONS,200,1057,Mozilla/4.0
2024-01-01 15:12:26,159.17.201.211,/LOGIN,OPTIONS,403,1779,python-requests/2.31
2024/01/01 12:53:59,18.38.249.136,/home,GET,200,1802,Mozilla/5.0
2024-01-01 14:54:43,169.231.142.255,/search?q=test,PUT,FAILED,306,
2024/01/01 12:14:44,233.62.61.81,/config,OPTIONS,502,946,
2024/01/01 16:36:47,73.108.210.21,/api/data ,OPTIONS,502,1780,curl/7.68.0
2024-01-01 05:21:11,168.241.220.239,/Login,PUT,403,83,Mozilla/5.0
2024/01/01 00:14:03,231.193.24.110,/LOGIN,POST,FAILED,1896,Go-http-client/1.1
2024-01-01 06:52:39,85.35.107.15,/LOGIN,GET,401,826,Go-http-client/1.1
2024/01/01 18:53:59,253.186.93.157,/login,POST,301,1677,
2024/01/01 10:19:31,122.27.137.35,/config,GET,200,1076,Go-http-client/1.1
2024/01/01 20:49:07,28.117.103.2,/LOGIN,PATCH,302,1952,
2024/01/01 05:37:42,244.78.11.234,/home,PATCH,500,521,
2024-01-01 22:04:43,162.50.193.247,/logout,DELETE,500,140,
2024-01-01 21:32:59,92.90.77.229,/api/data,PUT,200,1774,Mozilla/5.0
2024/01/01 15:17:31,27.231.216.120,/weird☃path,POST,200,1746,python-requests/2.31
2024/01/01 11:31:09,163.64.221.181,/config,OPTIONS,500,1249,Go-http-client/1.1
2024-01-01 13:54:44,137.220.95.19,/Login,GET,400,1341,python-requests/2.31
2024/01/01 15:04:17,249.219.121.152,/logout,DELETE,301,959,Mozilla/4.0
2024-01-01 07:46:03,56.34.200.164,/admin,DELETE,502,232,curl/7.68.0
2024/01/01 22:42:26,44.31.120.101,/logout,DELETE,401,1523,
2024-01-01 15:43:43,170.147.165.118,/Login,PUT,400,318,Mozilla/4.0
2024-01-01 08:32:13,205.223.124.210,/api/data,GET,FAILED,1605,Go-http-client/1.1
2024/01/01 20:33:37,27.129.70.206,/LOGIN,DELETE,404,118,Go-http-client/1.1
2024/01/01 21:20:08,123.175.242.203,/api/data,PUT,200,1938,curl/7.68.0
2024-01-01 08:22:59,22.158.235.104,/admin,OPTIONS,302,1182,Mozilla/5.0
2024/01/01 19:27:26,118.6.204.135,/config,PATCH,500,268,python-requests/2.31
2024/01/01 21:27:27,131.111.30.110,/api/data,DELETE,201,1223,curl/7.68.0
2024-01-01 01:26:29,251.191.189.175,/admin,OPTIONS,502,1239,Mozilla/4.0
2024/01/01 07:27:55,159.201.255.168,/admin,DELETE,401,1332,
2024-01-01 09:43:45,249.211.126.73,/home,GET,400,656,Mozilla/4.0
2024-01-01 04:32:12,179.57.212.135,/api/data ,DELETE,401,629,python-requests/2.31
2024/01/01 23:14:13,102.151.196.28,/home,POST,502,398,
2024/01/01 08:30:30,228.118.125.206,/home,PATCH,404,476,curl/7.68.0
2024/01/01 02:19:36,131.125.31.151,/home,GET,500,1018,
2024-01-01 08:48:57,238.26.156.15,/settings,OPTIONS,500,252,python-requests/2.31
2024/01/01 10:37:29,147.83.82.34,/home,POST,302,1650,curl/7.68.0
2024-01-01 00:34:06,83.142.102.35,/home,DELETE,403,916,
2024/01/01 04:57:29,218.97.167.6,/LOGIN,PATCH,FAILED,479,
2024-01-01 07:48:15,177.47.162.179,/Login,GET,200,660,Mozilla/4.0
2024-01-01 23:41:27,173.235.161.74,/profile,DELETE,200,1945,curl/7.68.0
2024/01/01 11:22:54,171.82.172.234,/profile,GET,500,65,curl/7.68.0
2024/01/01 23:31:34,113.125.156.217,/api/data ,PATCH,400,1122,Go-http-client/1.1
2024-01-01 09:42:26,76.144.62.166,/Login,PATCH,403,1837,curl/7.68.0
2024-01-01 22:48:00,135.201.71.63,/search?q=Test,DELETE,FAILED,539,Go-http-client/1.1
2024-01-01 16:01:49,189.133.129.54,/api/data,GET,FAILED,1724,curl/7.68.0
2024-01-01 23:05:51,224.255.218.180,/LOGIN,GET,302,1911,Mozilla/4.0
2024-01-01 23:26:47,89.146.117.204,/home,PUT,201,1744,python-requests/2.31
2024-01-01 09:35:26,105.4.171.168,/search?q=test,PUT,FAILED,1524,curl/7.68.0
2024/01/01 00:51:07,131.27.231.241,/settings,GET,301,1542,
2024-01-01 04:52:33,60.184.237.134,/config,DELETE,301,1941,
2024/01/01 23:55:10,136.3.55.52,/home,PATCH,201,1762,Mozilla/4.0
2024-01-01 23:10:45,87.112.46.212,/admin,PUT,302,1116,Mozilla/4.0
2024/01/01 14:07:38,232.49.218.219,/admin,GET,404,15,curl/7.68.0
2024-01-01 09:56:24,221.51.153.253,/config,POST,FAILED,1222,Go-http-client/1.1
2024-01-01 13:11:51,53.248.118.225,/home,OPTIONS,400,1852,Go-http-client/1.1
2024/01/01 17:07:00,28.191.97.193,/LOGIN,GET,302,919,Mozilla/5.0
2024/01/01 08:41:23,210.122.179.237,/login,GET,201,1171,Mozilla/5.0
2024-01-01 05:42:55,45.89.191.136,/Login,GET,404,895,
2024-01-01 07:45:39,37.216.110.231,/api/data ,POST,201,1181,Mozilla/5.0
2024-01-01 00:23:37,182.192.129.22,/search?q=Test,PUT,FAILED,830,Go-http-client/1.1
2024/01/01 01:24:38,77.118.253.85,/logout,GET,500,934,curl/7.68.0
2024/01/01 17:09:52,113.132.143.18,/logout,PATCH,400,164,Mozilla/4.0
2024-01-01 17:00:44,35.70.36.117,/admin,POST,404,abc,
2024/01/01 16:55:49,8.246.149.85,/config,PUT,301,403,
2024-01-01 20:44:12,48.42.145.62,/config,PATCH,FAILED,1476,Mozilla/5.0
2024/01/01 22:34:28,234.168.216.214,/logout,OPTIONS,201,1711,Go-http-client/1.1
2024-01-01 04:18:37,111.88.137.55,/api/data ,OPTIONS,400,1836,python-requests/2.31
2024/01/01 11:05:25,82.84.248.204,/settings,PATCH,401,1986,curl/7.68.0
2024-01-01 12:52:02,53.228.14.20,/config,GET,502,1480,Mozilla/4.0
2024/01/01 13:24:01,106.180.5.114,/LOGIN,PATCH,FAILED,928,
2024-01-01 03:08:37,39.81.78.60,/LOGIN,POST,302,598,
2024/01/01 22:08:43,184.32.104.180,/config,GET,502,618,Mozilla/4.0
2024/01/01 21:45:41,27.215.209.174,/weird☃path,POST,200,1761,
2024/01/01 09:40:54,38.124.227.126,/api/data,PATCH,FAILED,1683,Go-http-client/1.1
2024/01/01 00:47:53,40.217.231.85,/home,PUT,400,1211,Mozilla/5.0
2024-01-01 11:41:37,239.190.22.231,/home,GET,500,524,Go-http-client/1.1
2024/01/01 02:55:10,198.110.4.252,/search?q=test,PUT,FAILED,13,Mozilla/4.0
2024/01/01 01:55:11,116.46.217.96,/search?q=Test,POST,201,1934,Go-http-client/1.1
2024-01-01 22:41:09,22.27.44.98,/config,OPTIONS,201,110,Mozilla/5.0
2024/01/01 23:25:00,230.62.145.102,/Login,GET,404,846,Mozilla/5.0
2024-01-01 10:01:14,121.239.201.123,/api/data,PUT,500,47,python-requests/2.31
2024-01-01 20:02:48,47.2.171.102,/profile,POST,201,719,
2024-01-01 08:24:03,203.140.203.135,/weird☃path,POST,302,1957,Mozilla/4.0
